times,day_ahead_price,real_time_price,load_forecast,load_actual,wind_solar_actual,wind_solar_forecast
2026-01-04 17:00:00,398.13,304.6,107040,104577,3966.7495,5499.22
2026-01-04 17:15:00,402.49,302.53,108880,106206,3386.127,4669.87
2026-01-04 17:30:00,425.79,792.24,110490,107782,2813.8586,3972.19
2026-01-04 17:45:00,413.48,405.58,109715,106600,2422.9244,3439.8
2026-01-04 18:00:00,428.83,425.33,110080,106852,2138.2992,3041.2
2026-01-04 18:15:00,433.65,414.5,111450,108365,1974.0674,2890.6
2026-01-04 18:30:00,470.46,411.4,113590,110017,1998.8776,2909.66
2026-01-04 18:45:00,480.65,322.59,115075,111297,1986.8255,2932.29
2026-01-04 19:00:00,495.83,406.54,116025,111384,1964.8871,2959.34
2026-01-04 19:15:00,476.88,372.61,115705,109853,2055.1428,3038.16
2026-01-04 19:30:00,1182.75,498.1,118000,112953,2129.9517,3054.24
2026-01-04 19:45:00,582.74,432.05,117080,112719,2190.2425,3077.96
2026-01-04 20:00:00,532.28,394.42,116365,111948,2248.4724,3102.35
2026-01-04 20:15:00,524.33,409.2,115315,110212,2328.6328,3119.56
2026-01-04 20:30:00,599.45,405.38,115650,110887,2374.2327,3119.43
2026-01-04 20:45:00,587.35,353.68,115095,110845,2455.8059,3115.83
2026-01-04 21:00:00,516.08,374.45,114620,110921,2478.0576,3105.05
2026-01-04 21:15:00,503.85,367.98,113495,109357,2372.3287,3118.98
2026-01-04 21:30:00,464.77,434.45,112310,109337,2337.7488,3114.59
2026-01-04 21:45:00,442.38,437.38,111125,107875,2350.2601,3104.34
2026-01-04 22:00:00,434.54,322.62,109860,106320,2323.2698,3079.09
2026-01-04 22:15:00,428.22,330.55,107805,104366,2353.2756,3058.92
2026-01-04 22:30:00,415.66,298.97,105830,102474,2418.7833,3046.88
2026-01-04 22:45:00,387.71,328.02,104015,100344,2526.3245,3028.34
2026-01-04 23:00:00,328.35,308.58,101090,98335.5,2416.984,3010.62
2026-01-04 23:15:00,340.03,310.43,98245,95062.703,2390.344,2939.99
2026-01-04 23:30:00,315.23,312.54,94610,92643.602,2364.5878,2924.26
2026-01-04 23:45:00,312.17,307.15,92560,90203.102,2496.1556,2909.59
2026-01-05 00:00:00,303.23,282.91,90425,87128.297,2581.5574,2891.02
2026-01-05 00:15:00,295.1,293.94,89290,89064.898,2553.9346,2749.27
2026-01-05 00:30:00,359.96,1000.39,97015,96500.703,2663.8323,2251.56
2026-01-05 00:45:00,357.54,337.69,96435,95289.797,2754.2774,2246.81
2026-01-05 01:00:00,359.82,320.34,95130,93514,2761.1903,2246.08
2026-01-05 01:15:00,347.94,310.28,92610,90869.398,2692.2656,2319.65
2026-01-05 01:30:00,321.08,307.09,90850,90029.898,2698.9443,2332.81
2026-01-05 01:45:00,336.97,296.03,89735,88251.703,2570.5585,2346.73
2026-01-05 02:00:00,319.46,291.46,88305,86857.602,2466.167,2363.8
2026-01-05 02:15:00,311,285.42,86860,85346.703,2470.6808,2433.81
2026-01-05 02:30:00,305.8,280.19,85855,84642.102,2352.5232,2459.65
2026-01-05 02:45:00,303.16,285.33,84795,83822.898,2317.2373,2485.29
2026-01-05 03:00:00,300.56,278.07,83885,82399,2309.3205,2515.13
2026-01-05 03:15:00,296.85,278.27,83385,81697.203,2235.1845,2565.27
2026-01-05 03:30:00,291.08,279,82665,81254.703,2257.1808,2609.43
2026-01-05 03:45:00,290.36,275.1,82100,80522.5,2295.0567,2656.47
2026-01-05 04:00:00,290.36,275.93,81045,79961.703,2276.5068,2706.96
2026-01-05 04:15:00,287.27,276.12,80610,79679.5,2326.9311,2768.99
2026-01-05 04:30:00,280.19,275.18,79315,79393.898,2341.775,2819.3
2026-01-05 04:45:00,280.19,275.39,79435,78721.5,2387.7621,2865.41
2026-01-05 05:00:00,280.09,276.1,79000,78116.102,2405.264,2910.94
2026-01-05 05:15:00,280.09,272.03,79230,78237.797,2327.6334,2959.65
2026-01-05 05:30:00,280.09,270.51,79270,79364.5,2337.4969,2995.98
2026-01-05 05:45:00,280.29,271.24,80070,79849.703,2368.478,3030.91
2026-01-05 06:00:00,285.42,272.89,80970,81407.898,2331.7193,3061.63
2026-01-05 06:15:00,290.52,275.04,82055,82163.102,2257.6861,3067.67
2026-01-05 06:30:00,295.85,288.37,84680,84213.602,2238.7788,3066.23
2026-01-05 06:45:00,307.88,297.92,86940,86029.398,2151.6487,3087.31
2026-01-05 07:00:00,306.25,278.33,88925,88557,2167.2621,3114.03
2026-01-05 07:15:00,312.35,296.51,90855,90856.297,2153.3257,3129.18
2026-01-05 07:30:00,323.43,305.31,93545,93870.5,2258.6581,3312.4
2026-01-05 07:45:00,329.5,303.1,95050,95183.102,2363.1015,3590.72
2026-01-05 08:00:00,340.89,325.84,96800,96810.898,2574.7875,3990.04
2026-01-05 08:15:00,351.57,426.75,99515,99988,2923.9296,4560.38
2026-01-05 08:30:00,362.67,314.82,102365,102902,3270.8644,5209.62
2026-01-05 08:45:00,353.92,371.56,103795,104573,3745.2061,5922.7
2026-01-05 09:00:00,325.92,412.26,104535,106074,4451.983,6702.68
2026-01-05 09:15:00,318.68,366.13,104680,106209,4989.1028,7560.29
2026-01-05 09:30:00,316.66,355.73,105330,106496,5695.8428,8404.29
2026-01-05 09:45:00,318.49,360.66,105735,106331,6457.7129,9150.79
2026-01-05 10:00:00,326.04,316.92,105365,103904,7147.0805,9878.45
2026-01-05 10:15:00,325.2,288.79,104825,101404,7609.311,10571.9
2026-01-05 10:30:00,299.9,292.06,100900,98950.898,8503.6157,11238.5
2026-01-05 10:45:00,295.3,288.64,100260,98436.797,9092.8098,11843.8
2026-01-05 11:00:00,297.29,288.59,99890,97727.602,9436.4433,12400.8
2026-01-05 11:15:00,295.37,296.2,99545,97350.797,9715.2534,12896.4
2026-01-05 11:30:00,288.2,280.23,99020,96569.398,9708.5508,13289.7
2026-01-05 11:45:00,283.41,311.46,96660,94019.102,9660.0654,13589.5
2026-01-05 12:00:00,281.15,136.4,93765,91948.602,9878.4202,13804.8
2026-01-05 12:15:00,259.17,268.53,87980,86368.703,9940.7952,13901.1
2026-01-05 12:30:00,272.31,283.8,90575,88687.602,9907.0367,13923.2
2026-01-05 12:45:00,268.73,188.07,90330,88304.703,9649.0801,13899.1
2026-01-05 13:00:00,269.95,273.5,90310,87480.703,9444.7258,13827.3
2026-01-05 13:15:00,272.14,209.44,90550,86793.5,9209.2969,13693.2
2026-01-05 13:30:00,273.25,161.14,91395,88277.398,8864.5852,13485.4
2026-01-05 13:45:00,277.25,281.76,93745,90690.297,8618.3445,13208.1
2026-01-05 14:00:00,285.31,292.52,97525,93998.203,8246.6199,12866.3
2026-01-05 14:15:00,282.45,113.93,96850,92489.5,8000.2115,12462.8
2026-01-05 14:30:00,274.66,190.3,94210,91454.797,7726.727,11982.2
2026-01-05 14:45:00,277.14,283.4,94870,93327,7407.0505,11431.1
2026-01-05 15:00:00,279.78,283.48,96350,93853.797,7001.4792,10826.2
2026-01-05 15:15:00,277.59,281.16,97380,94988.297,6454.5674,10165.6
2026-01-05 15:30:00,283.8,289.36,98030,95713.602,6016.5086,9453.91
2026-01-05 15:45:00,288.91,284.64,99975,97123.398,5625.582,8699.35
2026-01-05 16:00:00,303.41,287.31,102550,99146.797,5088.394,7929.87
2026-01-05 16:15:00,306.29,295.06,104060,102102,4605.0067,7044.35
2026-01-05 16:30:00,322.78,312.59,105635,104892,4149.2666,6145.84
2026-01-05 16:45:00,350.76,342.31,108135,106723,3780.6068,5381.02
2026-01-05 17:00:00,358.88,323.03,109720,109339,3379.4692,4658.8
2026-01-05 17:15:00,363.33,401.17,111155,109937,3075.5396,4028.56
2026-01-05 17:30:00,396.64,375.96,112475,111976,2883.6828,3520.59
2026-01-05 17:45:00,393.94,310.33,111030,110833,2723.8417,3124.63
2026-01-05 18:00:00,401.35,401.05,111480,111341,2657.1412,2884.62
2026-01-05 18:15:00,460.25,398.22,112700,112685,2704.8287,2821.66
2026-01-05 18:30:00,451.12,316.87,115955,115758,2917.5668,2949.79
2026-01-05 18:45:00,491.47,408.39,116950,117400,2967.0457,3113.39
2026-01-05 19:00:00,479.84,310.34,117715,118616,2979.8042,3289.6
2026-01-05 19:15:00,454.66,373.01,117765,118915,3081.069,3536.67
2026-01-05 19:30:00,696.73,359.43,120000,121758,3253.4476,3729.94
2026-01-05 19:45:00,461.4,320.45,119840,121705,3472.1751,3916.9
2026-01-05 20:00:00,707.15,401.65,119390,121400,3669.3932,4117.34
2026-01-05 20:15:00,495.31,386.19,117250,119176,3958.0083,4326.89
2026-01-05 20:30:00,483.51,320.91,117490,119067,4224.6066,4501.46
2026-01-05 20:45:00,469.33,323.54,117310,118328,4455.5936,4675.45
2026-01-05 21:00:00,470.67,319.84,117220,118274,4759.1076,4847.25
2026-01-05 21:15:00,480.28,310.42,115685,116605,4902.1932,5089.29
2026-01-05 21:30:00,438.29,310.41,114420,114693,5349.2212,5257.54
2026-01-05 21:45:00,449.77,311.26,113060,113404,5439.3167,5445.11
2026-01-05 22:00:00,373.73,314.94,110895,111437,5883.7452,5623.35
2026-01-05 22:15:00,353.68,320.51,108905,109109,6220.4118,5803.17
2026-01-05 22:30:00,354.43,296.5,106375,106566,6480.6414,5974.46
2026-01-05 22:45:00,348.53,313.79,104205,104804,6859.2424,6123.67
2026-01-05 23:00:00,324.73,290.05,101765,101392,7014.9667,6290.13
2026-01-05 23:15:00,315,280.3,98420,98224.602,7232.6135,6389
2026-01-05 23:30:00,304.6,277.09,96340,95560.5,7373.2485,6575.64
2026-01-05 23:45:00,297.92,281.49,93535,92765.203,7437.1749,6755.26
2026-01-06 00:00:00,290.61,274.99,91460,91864.797,7534.187,6910.03
2026-01-06 00:15:00,271.02,281.91,88475,91243.102,7810.9565,7040.46
2026-01-06 00:30:00,302.12,252.05,97200,99967.602,7748.4978,7298.03
2026-01-06 00:45:00,298.23,287.58,96490,97305.203,7721.6919,7433.79
2026-01-06 01:00:00,288.09,257.61,94475,96313.297,7918.453,7570.44
2026-01-06 01:15:00,287.01,307.38,92300,93359.203,7933.4005,7738.78
2026-01-06 01:30:00,284.26,287.48,90910,92143,8073.3071,7857.16
2026-01-06 01:45:00,283.43,279.15,89410,90867,8096.8829,7964.85
2026-01-06 02:00:00,280.76,284.77,88020,89384.5,8244.8258,8064.73
2026-01-06 02:15:00,278.05,271.3,87160,88073.898,8402.4667,8215.64
2026-01-06 02:30:00,274.95,268.95,85935,86991.797,8484.9437,8316.63
2026-01-06 02:45:00,271.36,270.09,84640,85896.602,8617.9011,8411.26
2026-01-06 03:00:00,278.85,251.94,83995,84656.203,8786.8102,8503.51
2026-01-06 03:15:00,274.01,265.69,83530,84238.102,8999.872,8661.21
2026-01-06 03:30:00,268.09,259.05,82310,82915,8911.7392,8737.52
2026-01-06 03:45:00,271.51,244.75,82115,82369,8965.1363,8805.71
2026-01-06 04:00:00,266.62,255.55,81635,81949.5,9117.4313,8876.92
2026-01-06 04:15:00,265.33,258.63,81160,81235.203,9025.6452,9009.4
2026-01-06 04:30:00,260.39,244.94,80255,80329.898,9217.8449,9067.85
2026-01-06 04:45:00,257.08,219.94,79935,80847.203,9236.8833,9122.79
2026-01-06 05:00:00,255.22,247.94,79595,79685.5,9263.9815,9172.4
2026-01-06 05:15:00,254.01,166.32,79500,79541.297,9154.4227,9213.2
2026-01-06 05:30:00,257.08,247.94,80105,80173.398,9013.9289,9253.51
2026-01-06 05:45:00,259.95,250.05,80615,82175.203,8974.6823,9316.79
2026-01-06 06:00:00,268.21,253.13,81690,82625.703,8978.9459,9341.72
2026-01-06 06:15:00,270.11,260.04,83075,83930.297,8982.646,9231.31
2026-01-06 06:30:00,272.44,270.87,85180,86326.602,9059.6383,9234.82
2026-01-06 06:45:00,275.46,273.54,87280,88075.297,9246.8238,9240.8
2026-01-06 07:00:00,275.79,272.59,89235,90804.398,9320.1563,9249.83
2026-01-06 07:15:00,278.69,278.79,91210,93149.602,9463.6459,9311.31
2026-01-06 07:30:00,282.26,279.18,93635,94959.703,9482.726,9464.38
2026-01-06 07:45:00,285.14,294.72,95070,97220.102,9894.6424,9682
2026-01-06 08:00:00,290.24,300.43,96635,98604.297,10075.7732,10104.2
2026-01-06 08:15:00,294.09,366.49,99190,101903,10358.1987,10817.4
2026-01-06 08:30:00,297.2,271.11,102240,106053,10630.9,11547.5
2026-01-06 08:45:00,294.05,277.41,103930,107799,11032.438,12344.2
2026-01-06 09:00:00,292.15,288.82,104615,108750,11362.3243,13232.5
2026-01-06 09:15:00,279.93,272.51,105225,108971,11571.3306,14240.2
2026-01-06 09:30:00,283.75,300.48,105040,108900,12066.8352,15163.2
2026-01-06 09:45:00,279.75,287.65,104655,108591,12430.7801,16021.3
2026-01-06 10:00:00,285.42,297.94,104155,106045,12828.8425,16830.9
2026-01-06 10:15:00,282.22,246.95,103350,104803,13113.2471,17661.9
2026-01-06 10:30:00,273.01,273.29,99135,101588,13466.6319,18362.199
2026-01-06 10:45:00,272.62,263.48,98470,100908,13574.3266,18967.199
2026-01-06 11:00:00,272.36,279,97400,100830,13547.19,19462.4
2026-01-06 11:15:00,272.65,294.45,96435,98953.5,13628.0425,19956.699
2026-01-06 11:30:00,270.55,283,95350,98645.5,13799.6386,20189.1
2026-01-06 11:45:00,258.56,284.85,92565,96730.703,13898.1767,20320.9
2026-01-06 12:00:00,251.93,283.97,90165,93266.898,13868.1338,20388.301
2026-01-06 12:15:00,190.66,262.41,83830,86121.602,13182.3165,20361.1
2026-01-06 12:30:00,262.09,282.17,86885,88739.102,13568.419,20187.699
2026-01-06 12:45:00,249.26,263.65,86090,87680.398,13148.3023,19955.5
2026-01-06 13:00:00,246.48,143.75,86515,87442.5,12712.9522,19700.6
2026-01-06 13:15:00,244.6,217.93,86160,86450.602,12439.7246,19361.199
2026-01-06 13:30:00,250.94,301.12,87505,87252.203,11858.5347,18966.5
2026-01-06 13:45:00,256.62,290.83,89660,89738.797,11504.585,18449.4
2026-01-06 14:00:00,258.63,291.51,93275,93580.398,10916.1675,17898
2026-01-06 14:15:00,254.82,297.66,92190,93214.602,10674.6021,17268.199
2026-01-06 14:30:00,252.22,302.68,90915,91032.398,10278.9629,16561.4
2026-01-06 14:45:00,252.28,262.39,91235,92552.5,9899.1318,15800.4
2026-01-06 15:00:00,265.92,265.33,91740,93663,9654.7305,14959.3
2026-01-06 15:15:00,260,347.74,93730,94828.5,9231.1977,14055.7
2026-01-06 15:30:00,266.45,298.43,94245,95954.203,8738.021,13035.1
2026-01-06 15:45:00,270.71,321.92,96685,97257.703,8226.8401,11986.1
2026-01-06 16:00:00,282.59,283.33,99830,98814.297,7572.3486,10895.1
2026-01-06 16:15:00,283.85,295.35,102055,101220,6972.8496,9659.31
2026-01-06 16:30:00,287.42,280.83,104925,103686,6265.0315,8543.81
2026-01-06 16:45:00,305.95,287.4,107295,107265,5766.3838,7526.34
2026-01-06 17:00:00,303.12,300.91,109370,109497,5193.587,6607.16
2026-01-06 17:15:00,312.76,300.7,111110,111692,4817.6831,5698.12
2026-01-06 17:30:00,328.44,321.6,112395,112937,4570.8123,5070.4
2026-01-06 17:45:00,332.36,316.28,111415,112327,4579.488,4624.98
2026-01-06 18:00:00,342.69,344.48,112525,113541,4762.9577,4339.16
2026-01-06 18:15:00,359.34,342.16,113990,115866,5066.1232,4216.16
2026-01-06 18:30:00,404.6,370.18,116175,118954,5384.601,4378.01
2026-01-06 18:45:00,448.19,365.14,117135,120809,5731.6901,4588.23
2026-01-06 19:00:00,399.18,370.42,117755,121889,6074.2168,4762.01
2026-01-06 19:15:00,376.46,348.96,117250,121949,6476.1182,5062.39
2026-01-06 19:30:00,647.85,355.41,120500,124468,6916.3586,5209.52
2026-01-06 19:45:00,400.87,375.37,119845,124828,7385.6592,5414.8
2026-01-06 20:00:00,395.55,375.09,118830,124172,7704.3913,5616.82
2026-01-06 20:15:00,362.61,375.14,116420,122204,7875.3032,5693.59
2026-01-06 20:30:00,376.57,424.02,116710,122947,8415.8497,5860.15
2026-01-06 20:45:00,372.92,378.61,116185,122786,8679.4014,6052.66
2026-01-06 21:00:00,376.73,438.92,115830,122259,9150.8613,6228.54
2026-01-06 21:15:00,350.73,381.03,114875,120517,9274.8875,6512.09
2026-01-06 21:30:00,347.43,432.65,113515,119247,9650.0939,6648.69
2026-01-06 21:45:00,334.75,461.21,112195,117849,9784.301,6810.52
2026-01-06 22:00:00,330.3,446.5,110825,116029,10002.4723,6878.64
2026-01-06 22:15:00,328.47,357.28,108240,113445,9778.8053,6895.97
2026-01-06 22:30:00,314.04,307.91,105930,109852,9766.3512,7018.87
2026-01-06 22:45:00,309.58,303.02,104145,108023,10000.6903,7144.35
2026-01-06 23:00:00,298.04,298.26,101595,104300,10123.1339,7268.66
2026-01-06 23:15:00,290.58,284.89,98240,101551,10095.1423,7262.16
2026-01-06 23:30:00,284.83,282.75,95595,97811.602,9981.8159,7333.51
2026-01-06 23:45:00,280.03,273.34,92690,95766.398,10057.4427,7463.58
2026-01-07 00:00:00,274.65,270.13,90265,93878,10246.7308,7587.07
2026-01-07 00:15:00,276.03,265.1,90885,93604.203,10239.3482,7514.4
2026-01-07 00:30:00,306.13,289.24,99075,101305,10218.1196,8366.02
2026-01-07 00:45:00,303.16,286.61,98170,99607.898,10143.8931,8443
2026-01-07 01:00:00,287.68,278.68,96700,97437.602,10304.1528,8510.21
2026-01-07 01:15:00,295.59,277.93,94385,95802.898,10205.3802,8595.85
2026-01-07 01:30:00,287.25,278.95,93140,94130.797,10216.9488,8665.69
2026-01-07 01:45:00,285.62,277.88,91830,92768.102,10299.6329,8733.62
2026-01-07 02:00:00,282.81,277.73,90640,91164.703,10416.5304,8799.48
2026-01-07 02:15:00,278.37,262.86,88950,89679.398,10392.0123,8924.31
2026-01-07 02:30:00,279.63,269.84,88505,89475,10351.2803,8997.66
2026-01-07 02:45:00,275.04,265.5,87065,88353.398,10450.1942,9068.6
2026-01-07 03:00:00,282.4,265.5,86660,87746.898,10545.0469,9137.21
2026-01-07 03:15:00,277.76,254.11,85230,86376.102,10651.0799,9246.56
2026-01-07 03:30:00,277.38,259.26,84725,85592.898,10688.2083,9294.28
2026-01-07 03:45:00,272.67,257,83660,85115.102,10586.5709,9341.22
2026-01-07 04:00:00,272.21,262.71,83300,84575.703,10549.0149,9389.52
2026-01-07 04:15:00,262.13,260.63,82265,83320.398,10545.16,9524.89
2026-01-07 04:30:00,263.04,254,82025,83725.297,10687.8826,9559.41
2026-01-07 04:45:00,261.96,254,81915,82306.203,10653.7924,9595.83
2026-01-07 05:00:00,260.12,252,81350,83082,10656.9465,9625.12
2026-01-07 05:15:00,260.01,252,81000,81925.5,10820.0677,9679.41
2026-01-07 05:30:00,267.11,252,81640,82386.203,10737.538,9683.59
2026-01-07 05:45:00,271.91,258.54,82230,82154.797,10687.4402,9694.51
2026-01-07 06:00:00,273.61,254,83325,83732.203,10689.8329,9697.72
2026-01-07 06:15:00,277.42,269.61,84640,84639.297,10658.4489,9488.21
2026-01-07 06:30:00,285.78,270,86710,88235,10688.7061,9459.13
2026-01-07 06:45:00,281.56,273.34,88650,89785.203,10672.0521,9438.76
2026-01-07 07:00:00,284.69,277.52,90810,92406.5,10665.2334,9416.03
2026-01-07 07:15:00,286.09,278.96,92580,94062,10491.32,9362.64
2026-01-07 07:30:00,293.68,285.54,95370,97758.203,10527.2579,9523.79
2026-01-07 07:45:00,296.81,290.64,96920,99072.602,10588.3342,9831.77
2026-01-07 08:00:00,297.44,290.68,98140,100462,10904.3608,10324.6
2026-01-07 08:15:00,305.09,296.92,100960,103106,10997.2116,11164.5
2026-01-07 08:30:00,287.19,278.78,104220,106931,11369.3766,12171.6
2026-01-07 08:45:00,284.85,311,105225,108028,11679.1445,13139
2026-01-07 09:00:00,285.55,274.59,105955,108370,12062.1728,14191.7
2026-01-07 09:15:00,279.3,280.73,105635,108001,12627.9844,15453.1
2026-01-07 09:30:00,280.47,281.46,105100,107530,13396.8833,16581.301
2026-01-07 09:45:00,286.1,316.86,104400,106613,14031.4419,17574
2026-01-07 10:00:00,280.21,285.75,102995,104735,14715.1591,18515.199
2026-01-07 10:15:00,277.61,316.9,101585,102457,15133.541,19425.301
2026-01-07 10:30:00,257.56,187.65,97385,98676.797,15661.8779,20084
2026-01-07 10:45:00,272.84,285.66,96870,98215.297,15908.0488,20656.4
2026-01-07 11:00:00,256.95,288.19,96080,96616.703,16319.1338,21101.1
2026-01-07 11:15:00,264.39,188.06,95715,96486.398,16267.7486,21597.4
2026-01-07 11:30:00,268.65,759.39,95930,95164.398,15933.0225,21771.801
2026-01-07 11:45:00,261.18,469.89,93430,92998.203,15382.1797,21848.699
2026-01-07 12:00:00,247.08,93.71,90385,89599,14835.8741,21835.5
2026-01-07 12:15:00,-50,27.26,83780,82216.102,13582.5489,21706.301
2026-01-07 12:30:00,1,151.2,86980,85866.797,14300.5493,21510.6
2026-01-07 12:45:00,62.55,77.5,86170,84876.102,13983.8232,21237.5
2026-01-07 13:00:00,60.87,38.82,85765,84506.602,12848.2041,20939.199
2026-01-07 13:15:00,94.96,-9.43,85245,83929.203,12369.3316,20587.199
2026-01-07 13:30:00,158.35,118.95,86515,84510.797,11991.1353,20162.199
2026-01-07 13:45:00,256.21,321.13,89125,87807.203,11762.8301,19680
2026-01-07 14:00:00,258.06,278.96,92725,92148.797,11552.1074,19107.301
2026-01-07 14:15:00,250.88,305.49,92405,92019.602,11306.3189,18510
2026-01-07 14:30:00,262.16,317.86,91185,89790.102,10931.1114,17793.199
2026-01-07 14:45:00,252.72,293.61,91655,92202.398,11208.1236,16960.801
2026-01-07 15:00:00,259.49,316.52,92125,92594.898,10840.6116,16064
2026-01-07 15:15:00,267.65,646.3,93910,93721.797,10840.429,15053
2026-01-07 15:30:00,262.75,320.79,94830,94972.398,10194.5717,13932.9
2026-01-07 15:45:00,279.08,312.53,96640,97026.102,9495.4663,12789.8
2026-01-07 16:00:00,273.14,397.67,99145,99029.602,8562.5672,11549.8
2026-01-07 16:15:00,284.17,335.41,102240,101652,7611.1259,10197.7
2026-01-07 16:30:00,284.88,426.15,104610,104110,6718.4856,8899.24
2026-01-07 16:45:00,306.54,482.62,107665,107515,5823.4427,7717.46
2026-01-07 17:00:00,306.13,554.05,109505,110286,4940.9039,6594.5
2026-01-07 17:15:00,320.71,327.96,112180,112295,4210.1409,5639.37
2026-01-07 17:30:00,334.36,601.67,113440,114055,3508.9527,4828.61
2026-01-07 17:45:00,344.5,560.21,112570,113557,2940.8248,4123.83
2026-01-07 18:00:00,358.16,654.97,113765,114672,2593.2241,3681.9
2026-01-07 18:15:00,384.01,859.32,115815,116423,2456.0327,3535.52
2026-01-07 18:30:00,553.49,830.51,118445,119899,2456.2755,3575.86
2026-01-07 18:45:00,653.14,908.45,120490,121828,2561.6532,3675.93
2026-01-07 19:00:00,531.29,823.71,120925,122461,2746.7885,3783.17
2026-01-07 19:15:00,433.29,839.95,120955,122712,2911.1568,3963.7
2026-01-07 19:30:00,744.68,1304.99,123500,125184,3013.4398,4070.36
2026-01-07 19:45:00,649.15,1115.8,123230,125292,3215.4425,4175.29
2026-01-07 20:00:00,534.46,847.85,122485,124694,3394.5911,4279.05
2026-01-07 20:15:00,410.02,615.88,121150,123431,3615.8513,4362.13
2026-01-07 20:30:00,402.67,851.97,120620,123958,3662.6144,4455.32
2026-01-07 20:45:00,409.38,649.59,120565,122608,3894.5065,4561.97
2026-01-07 21:00:00,408.11,1170.66,119915,123053,3899.7192,4669.34
2026-01-07 21:15:00,400.71,765.54,118095,121126,3941.4947,4824.36
2026-01-07 21:30:00,401.79,588.07,116855,119943,3956.9772,4943.91
2026-01-07 21:45:00,372.57,663.1,115450,118640,3997.5466,5067.36
2026-01-07 22:00:00,353.33,786.81,113570,117440,4065.8299,5191.8
2026-01-07 22:15:00,343.78,520.67,111100,114155,4104.2908,5218.66
2026-01-07 22:30:00,332.58,506.06,108720,112012,4194.0465,5325.13
2026-01-07 22:45:00,327.26,475.53,106050,108551,4230.6113,5428.98
2026-01-07 23:00:00,313.83,358.87,102730,105809,4238.2315,5529.07
2026-01-07 23:15:00,303.85,311.11,100005,102339,4197.3076,5568.88
2026-01-07 23:30:00,290.53,310.05,97495,99264.898,4171.7863,5669.31
2026-01-07 23:45:00,285.44,320.7,94195,96682,4200.8469,5786.28
2026-01-08 00:00:00,282.74,295.93,91985,94681.898,4291.9249,5854.03
2026-01-08 00:15:00,278.72,289.75,92715,93965.5,4366.0386,5746.24
