日期,时间,负荷预测D-1,负荷实际值,外送预测D-1,外送实际值,风电预测D-1,风电实际值,光伏预测D-1,光伏实际值,开机容量,负荷率D-1,负荷率D,实时电价,日前电价
2025/6/3,05:00,25518.7,24602.55,5242,4955.328,12129.72,12043.563,138.95,4.219,36425,50.77%,48.07%,190.53,230
2025/6/3,05:15,25642,24849.62,5255,5273.1,12208.42,12092.692,157.88,43.528,36425,50.87%,49.38%,190.94,231.75
2025/6/3,05:30,25765.3,24985.89,5255,5215.662,12276.12,12112.756,290.34,239.473,36425,50.66%,49.00%,191.43,228.04
2025/6/3,05:45,25962.6,25387.81,5255,5401.338,12335.46,11991.494,536.22,557.164,36425,50.37%,50.08%,205.84,232.66
2025/6/3,06:00,26085.8,25473.93,5255,5209.441,12369.42,11911.636,934.22,912.426,36425,49.52%,49.03%,208.02,231.32
2025/6/3,06:15,26154.2,25633.48,5259,5289.265,12350.19,12160.842,1479.21,1338.548,36425,48.27%,47.83%,175.76,225.44
2025/6/3,06:30,26180.8,25801.42,5394,5553.216,12310.4,11932.121,2163.53,1906.4,36425,46.95%,48.09%,174.78,214.17
2025/6/3,06:45,25861.9,25520.9,5531,5533.386,12237.09,11461.317,2927.45,2677.576,36425,44.55%,46.44%,0,193.56
2025/6/3,07:00,25436.7,24867.69,5667,5673.681,12206.65,11066.348,3879.03,3726.149,36425,41.23%,43.24%,0,184
2025/6/3,07:15,25038.1,24194.2,5875,6099.209,11477.62,10744.989,4923.94,4909.104,36425,39.84%,40.19%,25.55,22.18
2025/6/3,07:30,24612.9,23592.66,6359,6634.999,11400.27,10331.414,6169.05,6009.318,36425,36.80%,38.12%,28.02,24.24
2025/6/3,07:45,23527.1,22998.23,6891,7985.307,11087.33,10228.112,7251.13,6625.871,36425,33.16%,38.79%,26.92,24.92
2025/6/3,08:00,23179.3,22421.95,7407,8736.272,10943.86,10046.707,8558.15,7116.387,36425,30.43%,38.42%,27.31,26.27
2025/6/3,08:15,23018.8,22338.34,7973,8887.61,10979.08,9484.188,9853.36,7741.552,36425,27.89%,38.44%,27.33,24.74
2025/6/3,08:30,22804.7,22080.57,8211,8699.577,11086.78,8046.665,11139.55,8457.164,36425,24.13%,39.19%,27.12,25.77
2025/6/3,08:45,22590.7,22120.34,8453,8876.655,11180.86,7552.979,12404.22,9108.673,36425,20.48%,39.36%,26.78,25.48
2025/6/3,09:00,22327.6,21801.43,8692,9337.318,11164.32,7711.541,13613.64,8798.907,36425,17.14%,40.16%,26.51,25.35
2025/6/3,09:15,22061.8,21722.26,8901,9297.453,11257.67,7568.138,14718.56,8486.71,36425,13.69%,41.08%,26.58,25.2
2025/6/3,09:30,21875.8,21312.95,8900,9463.404,11405.77,7310.567,15741.84,9066.908,36425,9.96%,39.53%,26.74,24.89
2025/6/3,09:45,21769.5,21171,8900,9118.926,11655.72,6316.523,16654.27,9474.95,36425,6.48%,39.80%,28.29,25.81
2025/6/3,10:00,21610.1,21128.58,8900,8869.121,11888.63,5874.629,17460.61,9980.721,36425,3.19%,38.83%,20.63,19.59
2025/6/3,10:15,21503.8,21212.2,8902,8867.312,12094.76,5724.769,18191.83,10380.886,36425,0.33%,38.36%,21.92,20.46
2025/6/3,10:30,21503.8,21035.43,8663,8321.632,12298.3,4841.161,18827.37,10285.546,36425,-2.63%,39.07%,18.37,0
2025/6/3,10:45,21689.8,21301.1,8431,8524.109,12505.85,4860.17,19332.97,10723.555,36425,-4.72%,39.10%,0,0
2025/6/3,11:00,22115,21387.07,8199,8140.486,12671.58,5043.007,19757.06,10875.686,36425,-5.81%,37.36%,0,0
2025/6/3,11:15,22537.2,22834,7911,7757.796,12819.03,5496.873,20094.08,11094.881,36425,-6.77%,38.44%,0,0
2025/6/3,11:30,22697.7,22344.47,7760,8058.484,12950.88,5773.911,20382.57,11079.042,36425,-7.89%,37.20%,0,0
2025/6/3,11:45,22619.9,22139.61,7609,7429.96,13082.44,5264.798,20571.15,10730.622,36425,-9.40%,37.27%,0,0
2025/6/3,12:00,22008.7,21597.12,7457,7820.508,13205.93,5190.412,20664.68,10727.698,36425,-12.09%,37.06%,0,0
2025/6/3,12:15,21583.5,21175.4,7344,7282.855,13318.1,4552.206,20667.69,9644.637,36425,-13.89%,39.15%,0,0
2025/6/3,12:30,21238,20850.65,7576,7445.4,13409.82,4604.119,20657.68,9598.48,36425,-14.42%,38.69%,0,0
2025/6/3,12:45,21052,20205.41,7808,7934.664,13497.53,4564.082,20576.15,9600.985,36425,-14.31%,38.37%,0,0
2025/6/3,13:00,20839.4,19872.46,8040,7945.87,13576.95,4514.393,20424.02,9822.726,36425,-14.06%,37.01%,0,0
2025/6/3,13:15,20786.3,19557.98,8277,8415.614,13649.38,4576.867,20229.5,10069.686,36425,-13.22%,36.59%,26.31,22.16
2025/6/3,13:30,20786.3,19396.86,8275,8232.047,13704.92,4542.691,19968.63,9025.617,36425,-12.66%,38.60%,26.08,21.91
2025/6/3,13:45,20812.9,19286.96,8275,8241.416,13754.92,4453.445,19616.34,8822.376,36425,-11.76%,39.13%,25.83,21.66
2025/6/3,14:00,20972.3,19450,8275,8459.835,13795.54,4468.73,19229.78,8727.568,36425,-10.37%,40.39%,21.55,18.12
2025/6/3,14:15,21291.2,19928.3,8283,8715.717,13768.03,4499.356,18755.03,9428.316,36425,-8.10%,40.40%,32.67,27.48
2025/6/3,14:30,21610.1,20314.07,8279,8420.358,13782.31,4497.907,18198.22,9028.51,36425,-5.74%,41.75%,29.97,25.13
2025/6/3,14:45,21982.1,20719.97,8279,8310.684,13786.74,4521.837,17562.52,9509.921,36425,-2.99%,41.18%,30.08,25.15
2025/6/3,15:00,22327.6,20640.33,8279,8699.373,13798.27,4939.84,16853.72,9417.946,36425,-0.12%,41.13%,30.12,25.02
2025/6/3,15:15,22673,21082.15,8290,8375.979,13773.88,5548.729,16083.7,8689.509,36425,3.03%,41.78%,30.19,25.17
2025/6/3,15:30,23177.9,21212.95,8210,8216.717,13758.69,6938.442,15239.64,8164.616,36425,6.56%,39.33%,30.39,25.04
2025/6/3,15:45,23656.3,22058.34,8131,8251.523,13733.91,7872.198,14304.09,7871.422,36425,10.29%,39.99%,30.68,25.22
2025/6/3,16:00,24108,22350.02,8052,8325.176,13714.48,8593.201,13307.8,7195.846,36425,14.10%,40.87%,30.47,25.43
2025/6/3,16:15,24533.2,23169.77,7956,8199.992,13745.57,9561.675,12224.64,7361.214,36425,17.90%,39.66%,28.94,24.27
2025/6/3,16:30,24958.4,23825.94,7584,7778.112,13673.35,9559.126,11105.45,6961.992,36425,21.31%,41.41%,27.99,24.51
2025/6/3,16:45,25303.8,24360.31,7242,7299.48,13695.15,9716.498,9951.9,6481.62,36425,24.43%,42.45%,26,23.5
2025/6/3,17:00,25835.3,25006.65,6886,7593.872,13643.03,11371.749,8779.1,5718.492,36425,28.28%,42.58%,25.31,23.55
2025/6/3,17:15,26393.3,25822.02,6612,7131.375,13710.65,12114.009,7573.69,4584.316,36425,32.18%,44.63%,25.08,23.51
2025/6/3,17:30,27137.4,26608.95,6710,6476.871,13499.35,12199.827,6353.92,4671.947,36425,38.42%,44.51%,24.33,23.01
2025/6/3,17:45,27695.5,27248.58,6815,6436.74,13354.6,12361.185,5195.03,4174.54,36425,43.82%,47.08%,24.24,182.76
2025/6/3,18:00,28492.7,27586.88,6918,6686.331,13165.14,12169.678,4141.22,3172.33,36425,49.70%,51.97%,237.83,238.17
2025/6/3,18:15,28678.7,28188.37,6976,7085.75,13066.12,11827.702,3161.21,2457.346,36425,53.34%,57.62%,239.47,235.04
2025/6/3,18:30,28785,28637.84,6976,7029.687,12924.49,11224.925,2318.98,1778.039,36425,56.33%,62.22%,255.55,260
2025/6/3,18:45,28997.6,28964.28,6976,7046.861,12481.94,10500.887,1604.56,1282.919,36425,60.09%,66.51%,270.06,270
2025/6/3,19:00,29316.5,29419.89,6976,6898.319,11954.06,9574.638,1002.1,852.176,36425,64.07%,71.08%,283.86,263.37
2025/6/3,19:15,29635.3,29692.16,6976,7036.796,11223.67,8734.521,556.96,508.548,36425,68.17%,75.46%,295.45,287.83
2025/6/3,19:30,29983.5,29779.32,6913,7100.63,10830.63,8050.19,266.52,181.636,36425,70.83%,78.65%,307.86,282
2025/6/3,19:45,30326.5,30228.02,6850,6710.217,10463.94,7629.896,46.35,22.55,36425,73.21%,80.40%,320,295
2025/6/3,20:00,30564,30397.26,6787,6870.458,9964.19,7510.226,5.52,11.703,36425,75.17%,81.66%,345,300
2025/6/3,20:15,30604.3,30706.34,6724,6812.156,9621.99,7336.33,1.22,3.099,36425,76.06%,82.85%,360,297
2025/6/3,20:30,30524.1,30612.18,6701,7051.896,9309.01,7241.923,0.87,2.597,36425,76.64%,83.51%,355,305
2025/6/3,20:45,30352.9,30464.93,6679,6634.745,9040.48,7270.437,0.82,3.581,36425,76.84%,81.88%,320,300
2025/6/3,21:00,30009.8,30377.93,6657,6550.63,8793.81,7053.175,0.78,14.041,36425,76.52%,81.98%,330,300
2025/6/3,21:15,29798.8,30290.02,6576,6589.813,8567.26,6941.292,0.73,14.146,36425,76.34%,82.15%,310,300
2025/6/3,21:30,29693.2,30086.76,6500,6504.632,8358.86,6910.193,0.69,4.444,36425,76.41%,81.47%,318,300
2025/6/3,21:45,29402.9,29769.68,6426,6275.731,8159.16,6770.679,0.64,14.222,36425,75.96%,80.33%,309,306
2025/6/3,22:00,29112.7,29322.59,6350,6441.204,7969.84,6657.849,0.6,14.215,36425,75.48%,79.87%,310,300
2025/6/3,22:15,28743.3,29143.43,6274,6330.905,7779.89,6604.065,0.55,14.094,36425,74.78%,79.22%,310,309
2025/6/3,22:30,28479.4,28752.23,5906,5778.292,7578.44,6424.959,0.5,4.513,36425,73.59%,77.15%,300,300
2025/6/3,22:45,28057.2,28321.43,5549,5711.197,7368.68,6269.568,0.45,4.485,36425,72.03%,76.21%,290,286.2
2025/6/3,23:00,27661.4,27949.9,5187,5185.566,7159.01,6047.592,0.4,4.507,36425,70.53%,74.35%,290,290
2025/6/3,23:15,27239.2,27652.94,4884,5019.334,7137.43,5824.271,0.35,3.809,36425,68.59%,73.70%,289,282
2025/6/3,23:30,26869.8,27226.32,4884,5011.878,6968.17,5726.416,0.3,3.813,36425,68.04%,72.77%,282,282
2025/6/3,23:45,26579.5,26797.53,4884,5080.51,6801.92,5597.571,0.26,3.774,36425,67.70%,72.14%,281,282
2025/6/3,24:00,26394.8,26780.25,4884,4669.46,6651.23,5541.504,0,3.799,36425,67.61%,71.12%,281,281
2025/6/4,00:15,28126.2,27958.22,5573,5674.54,5685.32,5493.394,48.39,3.776,39085,71.55%,71.99%,285,325
2025/6/4,00:30,27750.2,27738.28,5605,7107.989,5531.41,5421.012,0,3.829,39085,71.19%,75.28%,300,300
2025/6/4,00:45,27428.2,27516.62,5639,6998.725,5381.44,5261.389,0,3.779,39085,70.83%,74.84%,290,300
2025/6/4,01:00,27187.2,27405.62,5672,6911.354,5245.19,5115.755,0,3.805,39085,70.65%,74.70%,282,292.1
2025/6/4,01:15,26811.2,27149.84,5707,6659.414,5166.76,5025.215,0,3.783,39085,69.98%,73.64%,282,295.01
2025/6/4,01:30,26650.2,26754.54,5707,6663.222,5085.7,4974.567,0,3.793,39085,69.77%,72.76%,280,282.14
2025/6/4,01:45,26489.2,26635.41,5707,6369.149,4992.94,4855.532,0,3.756,39085,69.60%,72.01%,280,292.15
2025/6/4,02:00,26382.2,26246.32,5707,6351.535,4906.62,4848.733,0,3.736,39085,69.55%,70.99%,280,292.17
2025/6/4,02:15,26248.2,26402.04,5707,6219.187,4832.81,4847.59,0,3.788,39085,69.39%,71.05%,280,290.25
2025/6/4,02:30,26006.2,26188.53,5707,6148.309,4774.11,4808.443,0,3.76,39085,68.92%,70.42%,279,282
2025/6/4,02:45,25742.4,26061.19,5707,6189.169,4718.73,4731.286,0,3.776,39085,68.39%,70.40%,280,282
2025/6/4,03:00,25769.8,25787.85,5707,6046.244,4676.17,4642.644,0,3.759,39085,68.57%,69.56%,279,282
2025/6/4,03:15,25742.4,25870.39,5707,5867.227,4635.08,4546.224,0,3.751,39085,68.61%,69.56%,278,285
2025/6/4,03:30,25632.8,25821.24,5707,6111.359,4607.74,4459.209,0,3.757,39085,68.39%,70.28%,274,280
2025/6/4,03:45,25523.3,25685.91,5707,6377.59,4571.36,4388.799,0,3.753,39085,68.21%,70.80%,282,280
2025/6/4,04:00,25358.9,25777.32,5707,6226.874,4553.85,4435.715,0,3.821,39085,67.83%,70.52%,280,280.18
2025/6/4,04:15,25358.9,25665.25,5707,6070.907,4520.41,4445.387,0,3.794,39085,67.92%,69.81%,275,280.18
2025/6/4,04:30,25496.2,25614.56,5707,6188.351,4487.15,4366.116,0,3.773,39085,68.35%,70.19%,280,280
2025/6/4,04:45,25496.2,25716.49,5707,6137.935,4440.42,4320.781,0.14,3.774,39085,68.47%,70.44%,279,282
2025/6/4,05:00,25604.2,25764.7,5707,6103.997,4392.9,4281.09,4.6,3.768,39085,68.86%,70.57%,279,282
2025/6/4,05:15,25738.2,26029.17,5718,6372.209,4326.8,4195.917,53.85,42.095,39085,69.27%,72.06%,280,282
2025/6/4,05:30,25845.2,26479.87,5859,6512.462,4168.11,4190.303,180.7,236.297,39085,69.99%,73.09%,280,285
2025/6/4,05:45,26194.2,26680.21,6002,6838.938,4120.25,4114.602,430.87,517.845,39085,70.73%,73.91%,280,282.14
2025/6/4,06:00,26301.2,27027.57,6144,6871.483,4051.4,3948.291,844.92,864.061,39085,70.48%,74.42%,282,285
2025/6/4,06:15,26382.2,27214.08,6291,7260.497,3984.94,3667.606,1410.43,1279.679,39085,69.79%,75.55%,280,279
2025/6/4,06:30,26167.2,27115.52,6281,7412.862,3903.28,3416.726,2128.04,1868.817,39085,67.59%,74.82%,282,280
2025/6/4,06:45,25952.2,26707.17,6272,7278.606,3831.76,3096.01,2973.5,2701.075,39085,65.04%,72.12%,280,278
2025/6/4,07:00,25443.2,26009.47,6263,6592.492,3775.53,2733.721,4014.41,3707.519,39085,61.19%,66.93%,270,270
2025/6/4,07:15,24960.2,25212.08,6323,6588.776,3576.67,2369.363,5187.12,4850.366,39085,57.62%,62.89%,270,262
2025/6/4,07:30,24423.2,24689.37,6763,6722.504,3465.2,2093.125,6508.32,6109.404,39085,54.27%,59.38%,260,255
2025/6/4,07:45,24047.2,23848.31,7248,7161.193,3274.27,1850.096,7681.32,7446.739,39085,52.04%,55.55%,230,233
2025/6/4,08:00,23645.2,23064.37,7720,7772.604,3128.46,1609.507,9093.34,8925.834,39085,48.98%,51.94%,220,230
2025/6/4,08:15,23135.2,23039.09,8044,8389.084,2747.24,1413.987,10494.46,10358.046,39085,45.89%,50.29%,200,210
2025/6/4,08:30,22652.2,22617.1,8113,8692.144,2648.03,1286.058,11874.53,11661.813,39085,41.56%,46.98%,31.14,30.09
2025/6/4,08:45,22169.2,22576.48,8185,9289.022,2554.25,1186.455,13216.61,13090.919,39085,37.31%,45.00%,31.56,30.28
2025/6/4,09:00,21820.2,22478.49,8255,10266.9,2435.25,1126.196,14484,14340.661,39085,33.66%,44.21%,31.84,30.63
2025/6/4,09:15,21686.2,22170.39,8294,10358.75,2362.28,1027.398,15626.74,15315.4,39085,30.68%,41.41%,32.32,31.41
2025/6/4,09:30,21579.2,21744.07,8451,11021.35,2304.72,984.654,16702.52,16476.382,39085,28.20%,39.16%,32.37,31.23
2025/6/4,09:45,21364.2,21620.35,8608,10369.48,2243.38,894.728,17661.06,16216.135,39085,25.76%,38.07%,33.52,32.5
2025/6/4,10:00,21257.2,21286.98,8765,10657.41,2178.67,833.175,18499.38,15932.919,39085,23.91%,38.83%,25.59,24.84
2025/6/4,10:15,21257.2,21383.89,8922,10471.15,2133.99,796.655,19242.9,16018.664,39085,22.52%,38.48%,26.76,25.89
2025/6/4,10:30,21337.2,21592.8,8825,10474.79,2090.63,727.732,19855.07,16320.259,39085,21.02%,38.43%,0,0
2025/6/4,10:45,21498.2,21538.56,8689,9958.492,2044.48,688.781,20372,16241.629,39085,19.88%,37.27%,0,0
2025/6/4,11:00,22008.2,21814.77,8552,9796.381,1995.93,685.154,20809.77,16033.816,39085,19.84%,38.10%,0,0
2025/6/4,11:15,22598.2,22886.07,8361,10069.12,1952.38,648.07,21154.31,17674.978,39085,20.09%,37.44%,0,0
2025/6/4,11:30,22625.2,22949.91,8209,9323.206,1914.75,577.692,21442.09,16772.41,39085,19.13%,38.18%,0,0
2025/6/4,11:45,22625.2,22710.87,8057,9362.586,1872.5,549.604,21653.83,16518.617,39085,18.31%,38.39%,0,0
2025/6/4,12:00,22249.2,22341.42,7904,9190.555,1829.78,524.549,21752.94,16170.156,39085,16.81%,37.96%,0,0
2025/6/4,12:15,21579.2,21971.08,7782,8859.775,1784.25,530.73,21789.83,16143.834,39085,14.81%,36.22%,0,0
2025/6/4,12:30,21149.2,21732.87,7917,9431.02,1736.9,527.71,21806.97,16033.685,39085,14.13%,37.36%,0,0
2025/6/4,12:45,20693.2,21339.08,8054,9581.707,1688.1,571.369,21769.26,15798.001,39085,13.53%,37.23%,0,0
2025/6/4,13:00,20505.2,20811.18,8190,10098.83,1641.99,575.666,21604.62,15802.992,39085,13.94%,37.18%,0,0
2025/6/4,13:15,20290.2,20836.96,8286,10204.81,1595.03,639.068,21418.67,15762.413,39085,14.23%,37.46%,30.02,29.7
2025/6/4,13:30,20210.2,20503.15,8286,10709.88,1568.34,671.157,21151.63,15668.829,39085,14.78%,38.05%,29.7,29.44
2025/6/4,13:45,20210.2,20451.93,8286,10631.25,1547.33,674.817,20821.15,15549.94,39085,15.68%,38.02%,29.39,29.27
2025/6/4,14:00,20452.2,20617.94,8286,10697.44,1532.51,696.066,20442.59,15231.815,39085,17.30%,39.37%,24.59,24.5
2025/6/4,14:15,20666.2,20656.77,8286,10867.75,1523.9,700.325,19969.74,15648.548,39085,19.08%,38.83%,37.24,37.15
2025/6/4,14:30,21042.2,20956.72,8136,11219.92,1521.73,775.146,19401.8,14973.793,39085,21.12%,42.03%,34.03,34.11
2025/6/4,14:45,21364.2,21648.09,7986,11241,1522.37,764.424,18736.41,15385.964,39085,23.26%,42.83%,34.17,34.4
2025/6/4,15:00,21847.2,21973.13,7836,11203.06,1536.52,775.794,17996.33,15011.412,39085,25.97%,44.49%,33.94,33.57
2025/6/4,15:15,22330.2,22579.77,7686,9795.528,1546.11,835.236,17196.38,14664.068,39085,28.84%,43.18%,201.54,33.41
2025/6/4,15:30,22867.2,22939.93,7594,9853.243,1557.01,806.899,16281.37,14347.961,39085,32.30%,45.13%,245.23,32.87
2025/6/4,15:45,23403.2,23777.44,7502,8210.152,1572.7,828.1,15268.91,13401.737,39085,35.98%,45.43%,200,32.59
2025/6/4,16:00,23994.2,23698.98,7410,8267.002,1596.74,907.753,14207.61,12490.288,39085,39.91%,47.51%,201.53,138.01
2025/6/4,16:15,24691.2,24538.32,7368,8294.604,1643.06,934.412,13052.99,11185.106,39085,44.42%,53.00%,248,220
2025/6/4,16:30,25469.2,25600.29,7193,6961.411,1664.91,981.94,11824.24,9933.344,39085,49.05%,55.38%,260,240
2025/6/4,16:45,25926.2,26323.92,7020,6588.86,1687.05,1067.483,10538.23,8903.93,39085,53.02%,58.70%,270,255
2025/6/4,17:00,26355.2,26792.27,6844,6991.997,1719.82,1157.687,9217.3,7707.785,39085,56.96%,63.76%,282,259
2025/6/4,17:15,27079.2,27468,6611,6901.199,1741.67,1247.795,7861.83,6389.278,39085,61.63%,68.39%,290,260
2025/6/4,17:30,27401.2,28162.85,6862,6789.123,1783.21,1241.475,6530.68,5469.282,39085,66.39%,72.26%,300,270
2025/6/4,17:45,27777.2,28554.4,6928,6915.836,1831.53,1248.737,5266.56,4418.897,39085,70.63%,76.25%,310,282
2025/6/4,18:00,28020.2,29230.08,6985,6759.12,1884.19,1199.34,4133.61,3382.696,39085,74.17%,80.36%,320,290
2025/6/4,18:15,28558.2,29840.89,7060,7021.259,1949.6,1191.482,3133.07,2636.238,39085,78.13%,84.52%,380,300
2025/6/4,18:30,28747.2,30143.88,7060,7019.269,1950.93,1169.357,2281.33,1978.717,39085,80.79%,87.03%,398,310
2025/6/4,18:45,29285.2,30664.36,7060,6952.767,2034.34,1188.341,1568.12,1435.856,39085,83.77%,89.53%,450,325
2025/6/4,19:00,29716.2,30996.95,7060,6996.386,2131.03,1275.166,973.04,957.552,39085,86.15%,91.49%,820,340
2025/6/4,19:15,29823.2,30773,7060,7068.115,2247.26,1393.041,532.78,544.247,39085,87.25%,91.86%,920,347
2025/6/4,19:30,30326.2,31022.38,7029,6974.248,2363.15,1562.393,241.46,199.674,39085,88.91%,92.71%,1000,347
2025/6/4,19:45,30461.2,31297.6,7001,6755.613,2487.17,1714.122,50.74,19.142,39085,89.35%,92.93%,450,350
2025/6/4,20:00,30792.2,31353.79,6971,6742.325,2662.19,1923.86,4.47,4.585,39085,89.80%,92.54%,425,350
2025/6/4,20:15,30900.2,31623.26,6888,6311.702,2735.76,2087.494,0.35,6.343,39085,89.68%,91.70%,400,355
2025/6/4,20:30,30811.2,31626.65,6840,6341.871,2825.3,2284.982,0.06,4.77,39085,89.10%,91.29%,398,345
2025/6/4,20:45,30592.2,31705.45,6794,6165.055,2914.11,2431.833,0,4.957,39085,88.20%,90.66%,397,345
2025/6/4,21:00,30209.2,31452.6,6747,6122.241,3011.38,2678.336,0,5.128,39085,86.85%,89.27%,398,345
2025/6/4,21:15,29907.2,31225.07,6754,6041.832,3104.51,2922.983,0,5.145,39085,85.86%,87.86%,379,330
2025/6/4,21:30,29606.2,30972.17,6593,5782.583,3183.64,3031.262,0,5.126,39085,84.47%,86.27%,347,318
2025/6/4,21:45,29387.2,30611.77,6438,5992.565,3284.69,3171.992,0,5.176,39085,83.26%,85.52%,345,325
2025/6/4,22:00,29140.2,30259.91,6281,6313.826,3370.64,3244.285,0,5.208,39085,82.00%,85.26%,320,316
2025/6/4,22:15,28838.2,30064.69,6069,6419.353,3485.5,3303.994,0,5.215,39085,80.39%,84.88%,318,318
2025/6/4,22:30,28510.2,29598.24,5926,6288.171,3575.58,3502.645,0,5.212,39085,78.96%,82.84%,315,310
2025/6/4,22:45,28263.2,29202.4,5797,6094.021,3676.59,3582.311,0,5.177,39085,77.74%,81.13%,308,300
2025/6/4,23:00,27989.2,28709.27,5657,6284.421,4027,3555.306,0,5.199,39085,75.78%,80.42%,300,290
2025/6/4,23:15,27605.2,28679.42,5583,5367.589,4134.12,3537.538,0,4.461,39085,74.34%,78.05%,293,289
2025/6/4,23:30,27222.2,28069,5583,4585.762,4224.68,3566.916,0,4.457,39085,73.12%,74.41%,290,282
2025/6/4,23:45,26838.2,27558.52,5583,4321.264,4306.6,3605.373,0,4.427,39085,71.93%,72.33%,287,276
2025/6/4,24:00,26701.2,27458.11,5583,3942.579,4497.08,3642.683,0,4.413,39085,71.09%,71.01%,279,280
2025/6/5,00:15,28110.7,28622.5,5260,4001.598,4276.42,3606.123,0.05,4.445,39585,73.50%,73.29%,1124,1130
2025/6/5,00:30,27771.7,28340.15,5255,3813.717,4357,3594.066,0.1,4.427,39585,72.43%,72.14%,1125,1088
2025/6/5,00:45,27675.7,27942.27,5252,3588.786,4408.84,3533.921,0.15,4.467,39585,72.04%,70.72%,1189,398
2025/6/5,01:00,27458.7,27787.2,5248,3596.263,4459.62,3589.698,0.21,4.463,39585,71.36%,70.20%,1124,395
2025/6/5,01:15,27167.7,27586.42,5245,3422.413,4529.72,3637.259,0.26,4.426,39585,70.44%,69.14%,1124,398
2025/6/5,01:30,26709.7,27471.5,5244,3669.37,4586.06,3542.707,0.3,4.506,39585,69.14%,69.71%,1086,351
2025/6/5,01:45,26661.7,27302.09,5243,3737.369,4644.73,3506.324,0.35,4.451,39585,68.86%,69.54%,1080,351
2025/6/5,02:00,26538.7,27109.2,5242,3602.333,4705.11,3507.456,0.4,4.432,39585,68.40%,68.71%,1032,351
2025/6/5,02:15,26320.7,27085.39,5242,3683.222,4737.14,3444.87,0.45,4.462,39585,67.77%,69.01%,934.13,350
2025/6/5,02:30,26126.7,26982.4,5242,3743.734,4790.85,3354.76,0.5,4.465,39585,67.14%,69.13%,934.13,345
2025/6/5,02:45,25950.7,26881.65,5242,3798.766,4816.11,3348.938,0.55,4.438,39585,66.63%,69.03%,1088,335
2025/6/5,03:00,25791.7,26593.47,5242,3948.938,4834.98,3430.607,0.6,4.438,39585,66.18%,68.48%,1120,349
2025/6/5,03:15,25633.7,26410.98,5242,3709.031,4862.92,3510.567,30.64,4.467,39585,65.64%,67.21%,1080,330
2025/6/5,03:30,25497.7,26404.99,5242,3593.448,5268.06,3527.366,30.69,4.459,39585,64.27%,66.86%,598,320
2025/6/5,03:45,25407.7,26366.33,5242,3606.898,5307.34,3518,30.73,4.43,39585,63.94%,66.82%,398,345
2025/6/5,04:00,25307.7,26158.02,5242,3719.153,5341.95,3441.989,30.78,4.462,39585,63.60%,66.77%,390,335
2025/6/5,04:15,25259.7,26097.74,5242,3611.792,5375,3391.81,30.82,4.453,39585,63.40%,66.47%,360,345
2025/6/5,04:30,25259.7,26424.46,5242,3520.622,5409.14,3477.714,30.87,4.417,39585,63.31%,66.85%,398,320
2025/6/5,04:45,25380.7,26259.31,5242,3724.322,5439.88,3607.391,31,4.365,39585,63.54%,66.62%,398,340
2025/6/5,05:00,25453.7,26386.16,5242,3772.953,5465.02,3675.616,35.11,4.126,39585,63.65%,66.89%,664,349
2025/6/5,05:15,25598.7,26527.41,5255,3872.794,5499.45,3772.988,84.44,26,39585,63.84%,67.20%,598,349
2025/6/5,05:30,25791.7,26848.11,5255,3706.607,5522.15,3817.502,204.88,182.527,39585,63.96%,67.08%,500,349
2025/6/5,05:45,25960.7,26936.98,5255,3633.2,5556.46,3915.4,434.43,521.674,39585,63.72%,66.02%,398,351
2025/6/5,06:00,26202.7,27030.45,5255,4064.971,5581.62,4119.083,792.11,947.263,39585,63.37%,65.75%,398,349
2025/6/5,06:15,26539.7,27305.7,5259,3535.341,5578.96,4181.516,1271.27,1416.35,39585,63.03%,63.77%,351,349
2025/6/5,06:30,26661.7,27503.21,5394,4259.027,5554.35,4149.529,1879.96,1933.241,39585,62.20%,64.87%,351,351
2025/6/5,06:45,26296.7,27160.88,5531,5437.354,5536.27,3980.934,2599.74,2515.243,39585,59.85%,65.94%,350,285
2025/6/5,07:00,25545.7,26766.04,5667,5804.34,5543.93,3792.581,3466.27,3285.605,39585,56.09%,64.40%,300,282
2025/6/5,07:15,25037.7,26206.29,5875,6150.925,5303.24,3600.083,4432.31,4285.447,39585,53.50%,61.82%,285,271.7
2025/6/5,07:30,24358.7,25537.43,6359,6735.175,5220.62,3303.535,5559.37,5177.494,39585,50.37%,60.10%,282,255
2025/6/5,07:45,23776.7,25018.17,6891,7182.991,5133.49,3074.3,6815.85,6442.672,39585,47.29%,57.31%,262,235
2025/6/5,08:00,23389.7,24542,7407,7518.78,4931.53,2852.692,8103.21,7407.143,39585,44.87%,55.07%,260,200
2025/6/5,08:15,22929.7,24600.05,7973,7810.439,4565.56,2724.681,9441.27,8579.351,39585,42.68%,53.32%,230,210
2025/6/5,08:30,22639.7,24257.38,8211,8605.984,4453.48,2593.144,10731.48,9791.257,39585,39.57%,51.73%,220,191.38
